Title,Company,Experience,Salary,Location,Posted,Openings,Skills,Job Description,Job Link
Sr. Software Developer,VRVirtual,2 - 7 years,Not Disclosed,New Delhi,3+ weeks ago,1,"database concepts, documentation, presentation skills, ajax, sql server, jquery, good team player, sql, database, web, .net, wcf, technical skills, net 3 5",Not specified,https://www.naukri.com/job-listings-sr-software-developer-vrvirtual-com-pvt-ltd-new-delhi-2-to-7-years-040715500223
Sr Software Engineer (Python Fullstack),Hoffmann La Roche,3 - 6 years,Not Disclosed,Pune,1 day ago,1,"Application deployment, Application support, metadata, Backend, Django, Protocol development, Healthcare, Technical architecture, PTS, Python",Not specified,https://www.naukri.com/job-listings-sr-software-engineer-python-fullstack-hoffmann-la-roche-pune-3-to-6-years-030725503625
Sr. Software Developer,VRVirtual,2 - 5 years,Not Disclosed,New Delhi,3+ weeks ago,1,"performance tuning, technical, documentation, ajax, sql server, jquery, sql, database, web, ssrs, .net, gui, wcf, mvc, ssis",Not specified,https://www.naukri.com/job-listings-sr-software-developer-vrvirtual-com-pvt-ltd-new-delhi-2-to-5-years-040216501938
Senior Software Developer,Turing Global India,6 - 8 years,Not Disclosed,Remote,3+ weeks ago,1,"System testing, MySQL, Javascript, PHP, Healthcare, Regression testing, Production Manager, HTML, Test cases",Not specified,https://www.naukri.com/job-listings-senior-software-developer-turing-remote-6-to-8-years-140125506224
Sr Software Engineer Applicat,CitiusTech,3 - 5 years,Not Disclosed,"Pune, Gurugram",Few hours ago,1,"Cloud computing, Application support, Linux, Networking, Coding, Consulting, Agile, Healthcare, Troubleshooting, SQL",Not specified,https://www.naukri.com/job-listings-sr-software-engineer-applicat-citiustech-pune-gurugram-3-to-5-years-040725503338
Sr. Software Developer,E2serv Technologies,4 - 7 years,Not Disclosed,Mumbai,3+ weeks ago,1,"continuous integration, jQuery, Web services, Architecture, User interface designing, Classic ASP, MVC, Object oriented programming, SQL, Ajax",Not specified,https://www.naukri.com/job-listings-sr-software-developer-e2serv-technologies-mumbai-4-to-7-years-130120502046
Senior Software Developer,Xxat Solution,5 - 10 years,Not Disclosed,Raipur,3+ weeks ago,1,"C#, REST API, .Net Framework, Power Automate",Not specified,https://www.naukri.com/job-listings-senior-software-developer-xxat-solution-raipur-5-to-10-years-091224500139
Sr. Software Developer(Applications),Verudix Solutions,5 - 10 years,Not Disclosed,Hyderabad,3+ weeks ago,1,"Senior Design Engineer, code, JBoss, Project management, JSON, nosql, spring, database, Web services, jQuery, Algorithms, web, XML, Weblogic, design, Software, angularjs, soap, applications",Not specified,https://www.naukri.com/job-listings-sr-software-developer-applications-verudix-hyderabad-5-to-10-years-090917501129
Senior Software Developer,Turing Global India,4 - 8 years,Not Disclosed,Remote,3+ weeks ago,1,"DITA, Web technologies, Architecture, XML, Adobe",Not specified,https://www.naukri.com/job-listings-senior-software-developer-turing-remote-4-to-8-years-140125504102
Senior Software Developer (.Net),Hadoolytics,4 - 9 years,Not Disclosed,Gurgaon,3+ weeks ago,1,"server, self starter, tware developer, frameworks, tware, sql server, senior s, sql, s, c net, asp net c, .net, enterprise library, net c net",Not specified,https://www.naukri.com/job-listings-senior-software-developer-net-hadoolytics-gurgaon-4-to-9-years-050216502143
Senior Software Engineer,Wells Fargo,4 - 9 years,Not Disclosed,Hyderabad,2 days ago,Not specified,"GCP, Airflow, DevOps, BigQuery, Terraform, Docker, Software Engineering, Helm Charts, IaC, Dataproc, Kubernetes, Python",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-wells-fargo-international-solutions-private-ltd-hyderabad-4-to-9-years-020725918455
"Sr. Associate Director, Software Engineering",Hsbc,15 - 20 years,Not Disclosed,Pune,3 days ago,1,"Service management, Maven, Core Java, Automation, HTTP, JSON, Scrum, Selenium, JIRA, Financial services",Not specified,https://www.naukri.com/job-listings-sr-associate-director-software-engineering-hsbc-electronic-data-processing-india-pvt-ltd-pune-15-to-20-years-010725502313
Senior Software Engineer,Ford,3 - 8 years,Not Disclosed,Chennai,3 days ago,1,"Computer science, Object oriented design, Maven, Core Java, Data analysis, Machine learning, Agile, Customer service, Unit testing, SQL",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-ford-india-private-limited-chennai-3-to-8-years-010725502562
Lead Software Development Engineer - Mobile,Zeta Inc.,7 - 10 years,Not Disclosed,Bengaluru,3 days ago,1,"Product management, Architect, Coding, Strategic planning, Customer experience, IOS, Software solutions, Android, Core banking, android development",Not specified,https://www.naukri.com/job-listings-lead-software-development-engineer-mobile-zeta-inc-bengaluru-7-to-10-years-010725502993
Senior Software Engineer,Smartbear,7 - 12 years,Not Disclosed,Bengaluru( Church Street ),3 days ago,1,"c++, Windows Platform, GUI, MFC, Win",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-smartbear-bengaluru-7-to-12-years-010725023566
Senior Software Engineer,Hsbc,2 - 11 years,Not Disclosed,Pune,3 days ago,1,"Unix, System architecture, Linux, Production support, Debugging, Agile, Scrum, Troubleshooting, SQL, Python",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-hsbc-electronic-data-processing-india-pvt-ltd-pune-2-to-11-years-010725500063
Senior Software Engineer ( Frontend),Fourq Business Support Services,6 - 10 years,Not Disclosed,Bengaluru,3 days ago,1,"Typescript, node, gulp, ReactJS, JavaScript, HTML5, Vue, CSS preprocessors, npm, React, Angular, CSS3",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-frontend-fourq-business-support-services-bengaluru-6-to-10-years-010725028458
Senior Software developer,JMB Websoft,5 - 8 years,Not Disclosed,Delhi,3+ weeks ago,1,"Entry, Agency, Senior, Time management, Software, Problem, Market, Negotiation skills, Recruitment, Open",Not specified,https://www.naukri.com/job-listings-senior-software-developer-jmb-websoft-private-limited-delhi-5-to-8-years-010917501987
Senior Software Engineer I - Java and ReactJS,Optum,6 - 11 years,Not Disclosed,Hyderabad,4 days ago,Not specified,"Java, RDS, ECS, ReactJS, CloudFormation, DynamoDB, J2EE, Postgres, Spring, EKS, RESTful API design",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-i-java-and-reactjs-optum-global-solutions-india-private-limited-hyderabad-6-to-11-years-300625909989
Sr . Software Developer,mycityband,2 - 5 years,Not Disclosed,Surat,3+ weeks ago,1,"Backend, jQuery, LINQ, Web technologies, html5, Javascript, Entity framework, ASP.Net MVC, SQL, CSS3",Not specified,https://www.naukri.com/job-listings-sr-software-developer-mycityband-surat-2-to-5-years-020123501277
Senior Software Engineer - C++ QT,Capgemini,4 - 8 years,Not Disclosed,Pune,4 days ago,Not specified,"c++ qt, c++, software design, software engineering, qt, css, web services, hibernate, ajax, jquery, sql, spring, java, asp.net, json, code review, html, mysql, mvc, c#, rest, oracle, javascript, sql server, spring boot, angular, technical documentation",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-c-qt-capgemini-technology-services-india-limited-pune-4-to-8-years-300625906458
Sr . Software Engineer,Qorix,4 - 9 years,Not Disclosed,"Pune, Bengaluru",6 days ago,1,"AUTOSAR, C++, Team management, Linux, UML, System design, QNX, Marketing communication, Middleware, Automotive",Not specified,https://www.naukri.com/job-listings-sr-software-engineer-qorix-pune-bengaluru-4-to-9-years-280625503030
Senior Software engineer - Azure,Xanika Infotech,5 - 9 years,Not Disclosed,Chennai,2 days ago,2,"Airflow, Azure, python, DBT, Databricks, Glue, Snowflake, fivetran",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-azure-xanika-infotech-chennai-5-to-9-years-020725033365
Senior Software Engineer - DBT / Snowflake,Xanika Infotech,5 - 9 years,Not Disclosed,Chennai,2 days ago,2,"Azure Data Factory, Snowflake, Data Build Tool, Databricks, Python, Airflow, Glue, Aws Cloud, Gcp Cloud, Fivetran",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-dbt-snowflake-xanika-infotech-chennai-5-to-9-years-020725033288
Senior System Software Engineer,Nvidia,4 - 12 years,Not Disclosed,"Hyderabad, Pune",2 days ago,1,"Computer science, Training, C, Networking, Coding, USB, Computer graphics, Programming, System software, Gaming",Not specified,https://www.naukri.com/job-listings-senior-system-software-engineer-nvidia-hyderabad-pune-4-to-12-years-020725505937
Senior Software Engineer IICS,Xanika Infotech,5 - 9 years,Not Disclosed,Chennai,2 days ago,1,"Unix, Iics, Linux, Redshift Aws, Python, Agile Methodology, Shell Script Development, Shell Python Scripting, Scd, Ci/Cd, Powershell Scripting",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-iics-xanika-infotech-chennai-5-to-9-years-020725033134
Senior Software Engineer – (SAP CPI),Epam Systems,5 - 8 years,Not Disclosed,"Hyderabad, Pune, Bengaluru",2 days ago,Not specified,"continuous integration, as2, customization, jdbc, groovy scripting, jms, odata, java, gcp, etl, idoc, xslt mapping, rest, sap software, cloud integration, adapters, edifact, sap xi, microsoft azure, edi, rfc, sap pi, sap cpi, groovy, sap pi po, troubleshooting, http, pi, sftp, xslt, aws, sap abap, sap cloud, soap, po",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-sap-cpi-epam-systems-hyderabad-pune-bengaluru-5-to-8-years-020725033285
Software Development Engineer,Siemens,2 - 7 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"matlab, algorithms, test cases, debugging, data structures, c++, memory optimization, eda, training, circuit analysis, machine learning, matrix, design automation, computer architecture, linux, numerical analysis, software engineering, multithreading",Not specified,https://www.naukri.com/job-listings-software-development-engineer-siemens-limited-bengaluru-2-to-7-years-270625923520
Software Development Engineer,Accenture,3 - 8 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"software development, application testing, software development life cycle, git, debugging, c#, css, c++, python, c, version control, javascript, jquery, sql server, sql, java, oops, code review, technical specifications, html, mysql, data structures, agile",Not specified,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-260625932226
Software Development Engineer,Accenture,15 - 20 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"sap, database management, transport management, system performance, sap basis administration, software development, performance tuning, networking, dbms, sql, technical support, microsoft windows, installation, troubleshooting, windows vista, user management",Not specified,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-15-to-20-years-270625925493
Software Development Engineer,Accenture,15 - 20 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"sap, database management, transport management, system performance, sap basis administration, software development, performance tuning, networking, dbms, sql, bteq, technical support, microsoft windows, installation, troubleshooting, windows vista, user management",Not specified,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-15-to-20-years-270625925567
Software Development Engineer,Accenture,15 - 25 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"software development life cycle, agile methodology, software development, business analysis, agile, css, c++, dbms, jquery, sql, spring, java, git, oops, html, mysql, data structures, software engineering, c#, rest, python, c, software testing, javascript, sql server, .net",Not specified,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-15-to-25-years-260625933314
Software Development Engineer,Accenture,15 - 20 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"sap, supply chain, sap configuration, sap mm materials management, inventory management, 3d modeling, sap project management, software development, software testing, surfacing, sap testing, construction management, oil, sheet metal design, sap wm, sap mm",Not specified,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-15-to-20-years-270625925414
Software Development Engineer II,Ericsson,3 - 6 years,Not Disclosed,Bengaluru,1 week ago,1,"Wireless, Automation, Backend, NoSQL, Debugging, Agile, Microsoft Dynamics, Distribution system, Python, Salesforce",Not specified,https://www.naukri.com/job-listings-software-development-engineer-ii-ericsson-india-global-services-pvt-ltd-bengaluru-3-to-6-years-260625503131
Software Development Engineer,Accenture,3 - 8 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"events, asynchronous apex, javascript, node, node.js, css, jquery, sql, apex, react.js, git, java, postgresql, asp.net, oops, code review, technical specifications, html, api, mongodb, c#, rest, software development, version control, sql server, angular, .net, angularjs",Not specified,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-260625932597
Software Development Engineer,Accenture,3 - 8 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"cloud technologies, application lifecycle management, database management, system performance, sap basis administration, switching, software development, performance tuning, version control, networking, routing, technical support, installation, troubleshooting",Not specified,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-270625925554
